UNIT_MULTIPLIER: Unit multiplier,RESPONSIBLE_AGENCY: Responsible agency,DATA_SOURCE: Data source,INDICATOR: Indicator,REF_AREA: Reference area,SEX: Sex,LAND_USE: Land Use,LIVESTOCK: Livestock,CROP: Crop,NATURAL_CALAMITY: Natural Calamity,SEASON: Season,UNIT_MEASURE: Unit of measure,FREQ: Frequency,TIME_PERIOD: Time period,OBS_VALUE: Observation value
6: Millions,"MAFF: Ministry of Agriculture, Forestry and Fisheries",PRODUCTION_OF_CATTLES_AND_BUFFALOES: Production of Cattles and Buffaloes,ASIKHM018: Preah Sihanouk,_T: Total,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,HEADS: Heads,A: Annual,2015,0.02,
6: Millions,"MAFF: Ministry of Agriculture, Forestry and Fisheries",PRODUCTION_OF_CATTLES_AND_BUFFALOES: Production of Cattles and Buffaloes,ASIKHM018: Preah Sihanouk,_T: Total,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,HEADS: Heads,A: Annual,2016,0.02,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,62501,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2009,63068,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,36358,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,37727,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,42076,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,44910,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM: Cambodia,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2009,62.5,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM: Cambodia,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2010,57,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM: Cambodia,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2011,57.1,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM: Cambodia,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2012,55.3,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM: Cambodia,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2013,50,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM: Cambodia,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2014,45.9,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM: Cambodia,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2015,47.9,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM: Cambodia,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2016,53,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM: Cambodia,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2017,52.9,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM: Cambodia,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2019,42.9,
0: Units,MOP_NIS: Ministry of Planning,HOUSEHOLDS_RAISING_LIVESTOCK_AND_POULTRY: Households Raising Livestock and Poultry,ASIKHM: Cambodia,F: Female,_Z: NA,_Z: NA,_Z: NA,_Z: NA,_Z: NA,PERCENT: Percent,A: Annual,2021,39.6,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,5546,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2009,6240,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,3362,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2012,2173,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,4002,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,3945,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,3866,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0946F: Buffalo (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,4104,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM005: Kampong Speu,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,110479,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM005: Kampong Speu,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2009,89535,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM005: Kampong Speu,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,199629,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM005: Kampong Speu,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,129594,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM005: Kampong Speu,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,187321,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM005: Kampong Speu,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,187390,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,1990,1737000,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,1991,1515000,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,1992,1550000,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,1993,2043000,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,1994,1991536,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,1995,2002306,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,1996,2038939,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,1997,2151097,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,1998,2237000,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,1999,2339168,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2000,2189323,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2001,1933930,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2002,2114524,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2003,2105435,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2004,2304248,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2005,2428566,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2006,2688612,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2007,2389389,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,2215641,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2009,2126304,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,2436699,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,2360823,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,2357839,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM: Cambodia,_T: Total,_Z: NA,1034: Pigs,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,2371283,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0866F: Cattle (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,30370,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0866F: Cattle (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,31643,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0866F: Cattle (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2012,30255,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0866F: Cattle (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,42411,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0866F: Cattle (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,36537,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0866F: Cattle (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,35221,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM010: Kratie,_T: Total,_Z: NA,0866F: Cattle (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,34645,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,132272,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2009,139982,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2010,98856,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,89622,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2012,93658,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,97447,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,88907,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,89880,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM001: Banteay Meanchey,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,93682,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM004: Kampong Chhnang,_T: Total,_Z: NA,1034F: Pigs (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,10136,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM004: Kampong Chhnang,_T: Total,_Z: NA,1034F: Pigs (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,8688,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM004: Kampong Chhnang,_T: Total,_Z: NA,1034F: Pigs (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2012,6714,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM004: Kampong Chhnang,_T: Total,_Z: NA,1034F: Pigs (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,7831,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM004: Kampong Chhnang,_T: Total,_Z: NA,1034F: Pigs (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,11291,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM004: Kampong Chhnang,_T: Total,_Z: NA,1034F: Pigs (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,12363,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM004: Kampong Chhnang,_T: Total,_Z: NA,1034F: Pigs (Female),_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,12535,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM024: Pailin,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,7400,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM024: Pailin,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2009,7400,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM024: Pailin,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2010,7116,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM024: Pailin,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,6143,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM024: Pailin,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2012,5385,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM024: Pailin,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,7872,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM024: Pailin,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,6084,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM024: Pailin,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,5970,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM024: Pailin,_T: Total,_Z: NA,0866: Cattle,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,6528,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM019: Stung Treng,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,96595,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM019: Stung Treng,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2009,99541,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM019: Stung Treng,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2011,116876,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM019: Stung Treng,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2012,118100,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM019: Stung Treng,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2013,109110,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM019: Stung Treng,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2014,283913,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM019: Stung Treng,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2015,104991,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM019: Stung Treng,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2016,112739,
0: Units,"MAFF: Ministry of Agriculture, Forestry and Fisheries",LIVESTOCK_BY_TYPE: Livestock by Type,ASIKHM008: Kandal,_T: Total,_Z: NA,1057: Poultry,_Z: NA,_Z: NA,_Z: NA,NUMBER: Number,A: Annual,2008,1004369,
